id,timestamp,id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
38,1747342600650,72.5,-0.02,0.53,0.79,179.99,-194.89,96.19
39,1747342600660,74.5,-0.02,0.53,0.79,179.99,-194.89,96.19
40,1747342600670,76.5,0.43,0.72,1.16,-36.19,-153.69,208.86
41,1747342600680,78.5,0.43,0.72,1.16,-36.19,-153.69,208.86
42,1747342600690,80.5,0.43,0.72,1.16,-36.19,-153.69,208.86
43,1747342600700,83.0,0.43,0.7200000000000001,1.16,-36.19,-153.69,208.86
44,1747342600710,85.5,-0.56,0.58,1.79,-80.015,-169.04,166.10500000000002
45,1747342600720,87.5,-0.56,0.58,1.79,-123.84,-184.39,123.35
46,1747342600730,90.0,-0.56,0.58,1.79,-123.83999999999999,-184.39,123.34999999999998
47,1747342600740,92.5,-0.865,0.355,1.665,-123.84,-184.39,123.35
48,1747342600750,94.5,-1.17,0.13,1.54,149.17,66.89,179.2
49,1747342600760,96.5,-1.17,0.13,1.54,149.17,66.89,179.2
50,1747342600770,99.0,-1.17,0.13,1.54,149.17,66.89,179.19999999999996
51,1747342600780,101.5,-1.5499999999999998,0.085,1.085,39.70499999999999,50.379999999999995,157.135
52,1747342600790,103.5,-1.93,0.04,0.63,-69.76,33.87,135.07
53,1747342600800,105.5,-1.93,0.04,0.63,-69.76,33.87,135.07
54,1747342600810,107.0,-1.93,0.04,0.63,-69.76,33.87,135.07
55,1747342600820,108.5,-1.98,0.085,0.645,-42.145,42.599999999999994,118.59
56,1747342600830,110.0,-2.03,0.13,0.66,-14.53,51.33,102.11
57,1747342600840,111.5,-2.03,0.13,0.66,-14.53,51.33,102.11
58,1747342600850,113.5,-2.2649999999999997,0.085,0.775,-14.53,51.33,102.11
59,1747342600860,,,,,,,
60,1747342600870,115.5,-2.5,0.04,0.89,-65.12,87.89,14.47
61,1747342600880,117.5,-2.5,0.04,0.89,-65.12,87.89,14.47
62,1747342600890,120.0,-2.5,0.04,0.89,-65.12,87.89,14.47
63,1747342600900,122.5,-2.65,0.13,1.17,-57.62,172.79,-135.74
64,1747342600910,124.5,-2.65,0.13,1.17,-57.62,172.79,-135.74
65,1747342600920,127.0,-2.65,0.13,1.17,-57.62,172.79,-135.74
66,1747342600930,129.5,-2.65,0.13,1.17,-57.62,172.79,-135.74
67,1747342600940,132.0,-2.34,0.38000000000000006,1.5,-27.626666666666665,189.15,-193.1933333333333
68,1747342600950,134.5,-2.34,0.38,1.5,-12.63,197.33,-221.92
69,1747342600960,136.5,-2.34,0.38,1.5,-12.63,197.33,-221.92
70,1747342600970,138.5,-2.34,0.38,1.5,-12.63,197.33,-221.92
71,1747342600980,140.5,-1.61,0.63,1.41,-6.29,130.62,-379.52
72,1747342600990,142.0,-1.61,0.63,1.41,-6.29,130.62,-379.52
73,1747342601000,143.5,-1.61,0.63,1.41,-6.29,130.62,-379.52
74,1747342601010,145.0,-1.61,0.63,1.41,-6.29,130.62,-379.52
75,1747342601020,146.0,-0.56,0.53,1.09,-43.03,162.84,-378.85
76,1747342601030,147.5,-0.56,0.53,1.09,-43.03,162.84,-378.85
77,1747342601040,149.5,-0.56,0.53,1.09,-43.03,162.84,-378.85
78,1747342601050,151.5,-0.16500000000000004,0.65,0.8250000000000001,-19.105,175.87,-342.595
79,1747342601060,153.5,0.23,0.77,0.56,4.82,188.9,-306.34
80,1747342601070,155.5,0.23,0.77,0.56,4.82,188.9,-306.34
81,1747342601080,157.5,0.23,0.77,0.56,4.82,188.9,-306.34
82,1747342601090,159.5,0.36,0.86,0.525,-11.965,124.17500000000001,-311.07
83,1747342601100,161.5,0.49,0.95,0.49,-28.75,59.45,-315.8
84,1747342601110,163.5,0.49,0.95,0.49,-28.75,59.45,-315.8
85,1747342601120,166.0,0.49,0.9499999999999998,0.49,-28.75,59.45000000000001,-315.8
86,1747342601130,168.5,0.505,0.79,0.435,-33.45,42.97,-289.46000000000004
87,1747342601140,170.5,0.52,0.63,0.38,-38.15,26.49,-263.12
88,1747342601150,172.5,0.52,0.63,0.38,-38.15,26.49,-263.12
89,1747342601160,175.0,0.52,0.63,0.38000000000000006,-38.15,26.49,-263.12
90,1747342601170,177.5,0.52,0.42,0.43,0.73,33.33,-112.85
91,1747342601180,179.5,0.52,0.42,0.43,0.73,33.33,-112.85
92,1747342601190,181.5,0.52,0.42,0.43,0.73,33.33,-112.85
93,1747342601200,184.0,0.52,0.42,0.43,0.73,33.33,-112.84999999999998
94,1747342601210,186.5,-0.02,0.08,0.89,-2.38,-82.34,-87.83
95,1747342601220,189.0,-0.02,0.08,0.89,-2.38,-82.34,-87.83
96,1747342601230,191.5,-0.02,0.08,0.89,-2.38,-82.34,-87.83
97,1747342601240,193.5,-0.02,0.08,0.89,-2.38,-82.34,-87.83
98,1747342601250,195.5,0.01,-0.11,0.98,92.65,-0.43,69.52
99,1747342601260,197.5,0.01,-0.11,0.98,92.65,-0.43,69.52
100,1747342601270,200.0,0.01,-0.11,0.98,92.65000000000002,-0.43,69.52
101,1747342601280,202.5,-0.009999999999999998,-0.12,0.94,118.925,-43.855000000000004,135.01
102,1747342601290,204.5,-0.03,-0.13,0.9,145.2,-87.28,200.5
103,1747342601300,206.5,-0.03,-0.13,0.9,145.2,-87.28,200.5
104,1747342601310,208.5,-0.03,-0.13,0.9,145.2,-87.28,200.5
105,1747342601320,210.5,-0.03,-0.13,0.9,145.2,-87.28,200.5
106,1747342601330,212.5,-0.55,0.04,1.41,164.31,-169.92,266.24
107,1747342601340,215.0,-0.55,0.04,1.41,164.31,-169.92,266.24
108,1747342601350,217.5,-0.55,0.04,1.41,164.31,-169.92,266.24
109,1747342601360,219.0,-0.61,0.23,1.09,164.31,-169.92,266.24
110,1747342601370,221.0,-0.61,0.23,1.09,182.74,-136.41,353.94
111,1747342601380,223.5,-0.61,0.23,1.09,182.74,-136.41,353.94
112,1747342601390,225.5,-0.61,0.23,1.09,182.74,-136.41,353.94
113,1747342601400,228.0,-0.7833333333333333,0.17,0.9633333333333334,125.16000000000001,-140.89,304.46000000000004
114,1747342601410,230.5,-0.87,0.14,0.9,96.37,-143.13,279.72
115,1747342601420,232.5,-0.87,0.14,0.9,96.37,-143.13,279.72
116,1747342601430,234.5,-0.87,0.14,0.9,96.37,-143.13,279.72
117,1747342601440,236.5,-0.75,-0.009999999999999995,0.71,91.4,-111.88,265.32
118,1747342601450,239.0,-0.63,-0.16,0.52,86.43,-80.63,250.92
119,1747342601460,241.5,-0.63,-0.16,0.52,86.43,-80.63,250.92
120,1747342601470,244.0,-0.7399999999999999,-0.17,0.6233333333333334,86.43,-80.63,250.92
121,1747342601480,246.5,-0.96,-0.19,0.83,20.75,-194.7,157.78
122,1747342601490,248.5,-0.96,-0.19,0.83,20.75,-194.7,157.78
123,1747342601500,251.0,-0.96,-0.19000000000000003,0.83,20.75,-194.69999999999996,157.78
124,1747342601510,253.5,-1.47,-0.535,1.21,21.27,-161.53,156.555
125,1747342601520,255.5,-1.98,-0.88,1.59,21.79,-128.36,155.33
126,1747342601530,257.5,-1.98,-0.88,1.59,21.79,-128.36,155.33
127,1747342601540,259.5,-1.98,-0.88,1.59,21.79,-128.36,155.33
128,1747342601550,262.0,-2.21,-0.8300000000000001,1.6166666666666665,-5.4333333333333345,-66.65333333333335,147.07000000000002
129,1747342601560,264.5,-2.67,-0.73,1.67,-59.88,56.76,130.55
130,1747342601570,266.5,-2.67,-0.73,1.67,-59.88,56.76,130.55
131,1747342601580,269.0,-2.67,-0.73,1.67,-59.88,56.76,130.55
132,1747342601590,271.5,-2.36,-0.54,1.36,-58.505,109.25,47.05500000000001
133,1747342601600,273.5,-2.36,-0.54,1.36,-57.13,161.74,-36.44
134,1747342601610,275.5,-2.36,-0.54,1.36,-57.13,161.74,-36.44
135,1747342601620,278.0,-2.36,-0.54,1.36,-57.13,161.74,-36.44
136,1747342601630,280.5,-2.4,-0.38,1.9,-52.31,135.38,-159.42
137,1747342601640,282.5,-2.4,-0.38,1.9,-52.31,135.38,-159.42
138,1747342601650,285.0,-2.4,-0.38000000000000006,1.8999999999999997,-52.31,135.38,-159.42
139,1747342601660,287.5,-2.145,-0.21,1.9,-65.005,190.155,-214.26
140,1747342601670,289.5,-1.89,-0.04,1.9,-77.7,244.93,-269.1
141,1747342601680,292.0,-1.89,-0.04,1.8999999999999997,-77.7,244.92999999999998,-269.1
142,1747342601690,294.5,-1.89,-0.04,1.9,-77.7,244.93,-269.1
143,1747342601700,296.5,-1.385,0.285,1.705,-88.775,254.27,-323.82000000000005
144,1747342601710,299.0,-0.88,0.61,1.51,-99.84999999999998,263.61,-378.54
145,1747342601720,301.5,-0.88,0.61,1.51,-99.85,263.61,-378.54
146,1747342601730,303.5,-0.88,0.61,1.51,-99.85,263.61,-378.54
147,1747342601740,305.5,-0.52,0.8200000000000001,1.3399999999999999,-117.31,264.31,-397.03499999999997
148,1747342601750,308.0,-0.16,1.03,1.17,-134.77,265.01,-415.53
149,1747342601760,310.5,-0.16,1.03,1.17,-134.77,265.01,-415.53
150,1747342601770,312.5,-0.16,1.03,1.17,-134.77,265.01,-415.53
151,1747342601780,315.0,0.22666666666666666,1.01,0.9966666666666667,-139.32333333333335,170.28333333333333,-410.5233333333333
152,1747342601790,317.5,0.42,1.0,0.91,-141.6,122.92,-408.02
153,1747342601800,320.0,0.42,1.0,0.91,-141.6,122.92,-408.02
154,1747342601810,322.0,0.42,1.0,0.91,-141.6,122.92,-408.02
155,1747342601820,323.5,0.48,0.83,0.36,-144.59,-62.87,-346.68
156,1747342601830,325.5,0.48,0.83,0.36,-144.59,-62.87,-346.68
157,1747342601840,327.5,0.48,0.83,0.36,-144.59,-62.87,-346.68
158,1747342601850,330.0,0.5,0.85,0.36999999999999994,-111.16333333333334,-57.25333333333333,-291.36333333333334
159,1747342601860,332.5,0.54,0.89,0.39,-44.31,-46.02,-180.73
160,1747342601870,334.0,0.54,0.89,0.39,-44.31,-46.02,-180.73
161,1747342601880,336.0,0.54,0.89,0.38999999999999996,-44.31,-46.02,-180.73
162,1747342601890,338.5,0.385,0.79,0.505,13.884999999999998,-11.045000000000002,-113.03999999999999
163,1747342601900,340.5,0.23,0.69,0.62,72.08,23.93,-45.35
164,1747342601910,342.5,0.23,0.69,0.62,72.08,23.93,-45.35
165,1747342601920,344.5,0.23,0.69,0.62,72.08,23.93,-45.35
166,1747342601930,347.0,0.21666666666666667,0.6966666666666667,0.6666666666666666,176.16666666666666,55.13666666666666,91.65666666666668
167,1747342601940,350.0,0.21,0.6999999999999998,0.69,228.21,70.74,160.16
168,1747342601950,352.5,0.21,0.7,0.69,228.21,70.74,160.16
169,1747342601960,354.0,0.21,0.7,0.69,228.21,70.74,160.16
170,1747342601970,355.5,0.08499999999999999,0.685,0.885,267.335,36.714999999999996,231.07999999999998
171,1747342601980,357.5,-0.04,0.67,1.08,306.46,2.69,302.0
172,1747342601990,359.0,-0.04,0.67,1.08,306.46,2.69,302.0
173,1747342602000,360.5,-0.27,0.8049999999999999,1.365,306.46,2.69,302.0
174,1747342602010,362.0,-0.5,0.94,1.65,260.68,-120.85,398.8
175,1747342602020,363.5,-0.5,0.94,1.65,260.68,-120.85,398.8
176,1747342602030,365.0,-0.5,0.94,1.65,260.68,-120.85,398.8
177,1747342602040,366.5,-0.5,0.94,1.65,260.68,-120.85,398.8
178,1747342602050,368.5,-0.63,0.66,1.74,293.4,-164.12,346.8
179,1747342602060,370.5,-0.63,0.66,1.74,293.4,-164.12,346.8
180,1747342602070,372.5,-0.63,0.66,1.74,293.4,-164.12,346.8
181,1747342602080,374.0,-0.63,0.66,1.74,293.4,-164.12,346.8
182,1747342602090,375.5,-0.73,0.36,1.42,197.51,-171.87,301.39
183,1747342602100,377.5,-0.73,0.36,1.42,197.51,-171.87,301.39
184,1747342602110,379.5,-0.73,0.36,1.42,197.51,-171.87,301.39
185,1747342602120,,,,,,,
186,1747342602130,,,,,,,
187,1747342602140,381.0,-0.95,0.21,1.54,206.24,-126.28,319.95
188,1747342602150,382.0,-0.95,0.21,1.54,206.24,-126.28,319.95
189,1747342602160,383.0,-1.25,0.14,1.81,128.78,-277.4,59.33
190,1747342602170,384.0,-1.25,0.14,1.81,128.78,-277.4,59.33
191,1747342602180,385.5,-1.25,0.14,1.81,128.78,-277.4,59.33
192,1747342602190,387.5,-1.25,0.14,1.81,128.78,-277.4,59.33
193,1747342602200,389.5,-1.86,-0.69,2.65,74.58,-103.33,125.12
194,1747342602210,391.0,-1.86,-0.69,2.65,74.58,-103.33,125.12
195,1747342602220,392.5,-1.86,-0.69,2.65,74.58,-103.33,125.12
196,1747342602230,394.5,-1.7200000000000002,-0.615,2.31,74.58,-103.33,125.12
197,1747342602240,396.0,-1.58,-0.54,1.97,51.39,53.22,39.12
198,1747342602250,397.5,-1.58,-0.54,1.97,51.39,53.22,39.12
199,1747342602260,399.5,-1.58,-0.54,1.97,51.39,53.22,39.12
200,1747342602270,401.0,-1.58,-0.54,1.97,51.39,53.22,39.12
201,1747342602280,402.5,-1.16,-0.44,2.1,-10.375,-5.100000000000001,-49.47
202,1747342602290,404.0,-1.16,-0.44,2.1,-72.14,-63.42,-138.06
203,1747342602300,405.5,-1.16,-0.44,2.1,-72.14,-63.42,-138.06
204,1747342602310,407.0,-1.16,-0.44,2.1,-72.14,-63.42,-138.06
205,1747342602320,408.5,-0.91,-0.33,2.36,-88.13,-37.11,-247.8
206,1747342602330,410.5,-0.91,-0.33,2.36,-88.13,-37.11,-247.8
207,1747342602340,412.0,-0.91,-0.33,2.36,-88.13,-37.11,-247.8
208,1747342602350,413.5,-0.91,-0.33,2.36,-88.13,-37.11,-247.8
209,1747342602360,415.5,-0.59,0.07,2.22,-189.88,59.14,-234.56
210,1747342602370,417.5,-0.59,0.07,2.22,-189.88,59.14,-234.56
211,1747342602380,419.5,-0.59,0.07,2.22,-189.88,59.14,-234.56
212,1747342602390,421.5,-0.45499999999999996,0.31999999999999995,1.98,-236.265,47.055,-254.7
213,1747342602400,423.0,-0.32,0.57,1.74,-282.65,34.97,-274.84
214,1747342602410,424.5,-0.32,0.57,1.74,-282.65,34.97,-274.84
215,1747342602420,426.0,-0.32,0.57,1.74,-282.65,34.97,-274.84
216,1747342602430,427.5,-0.24,1.31,1.54,-336.945,-15.445,-295.55999999999995
217,1747342602440,429.5,-0.24,1.31,1.54,-391.24,-65.86,-316.28
218,1747342602450,431.5,-0.24,1.31,1.54,-391.24,-65.86,-316.28
219,1747342602460,433.5,-0.24,1.31,1.54,-391.24,-65.86,-316.28
220,1747342602470,435.5,-0.22499999999999998,1.375,1.3399999999999999,-393.86,-64.33500000000001,-294.89
221,1747342602480,438.0,-0.21,1.4400000000000002,1.14,-396.48,-62.81,-273.5
222,1747342602490,440.5,-0.21,1.44,1.14,-396.48,-62.81,-273.5
223,1747342602500,443.0,-0.21,1.4400000000000002,1.14,-396.48,-62.81,-273.5
224,1747342602510,445.5,-0.02,1.07,0.46,-348.75,-51.76,-153.93
225,1747342602520,447.5,-0.02,1.07,0.46,-348.75,-51.76,-153.93
226,1747342602530,450.0,-0.02,1.07,0.46,-348.75,-51.76,-153.93
227,1747342602540,452.5,-0.02,1.07,0.46,-348.75,-51.76,-153.93
228,1747342602550,454.5,0.18,0.57,0.01,-291.96,-89.875,-147.585
229,1747342602560,456.5,0.18,0.57,0.01,-235.17,-127.99,-141.24
230,1747342602570,459.0,0.18000000000000002,0.57,0.01,-235.17,-127.99,-141.24
231,1747342602580,461.5,0.18,0.57,0.01,-235.17,-127.99,-141.24
232,1747342602590,463.5,0.23,0.84,0.19,-30.64,-91.25,-44.86
233,1747342602600,466.0,0.23,0.84,0.19000000000000003,-30.64,-91.25,-44.85999999999999
234,1747342602610,468.5,0.23,0.84,0.19,-30.64,-91.25,-44.86
235,1747342602620,470.5,0.23,0.84,0.19,-30.64,-91.25,-44.86
236,1747342602630,473.0,0.08,1.01,0.21,69.34,-5.98,19.04
237,1747342602640,475.5,0.08,1.01,0.21,69.34,-5.98,19.04
238,1747342602650,477.5,0.08,1.01,0.21,69.34,-5.98,19.04
239,1747342602660,480.0,0.20000000000000004,0.89,0.056666666666666664,131.0666666666667,56.23333333333333,75.66000000000001
240,1747342602670,482.5,0.26,0.83,-0.02,254.52,180.66,188.9
241,1747342602680,484.5,0.26,0.83,-0.02,254.52,180.66,188.9
242,1747342602690,486.0,0.26,0.83,-0.02,254.52,180.66,188.9
243,1747342602700,,,,,,,
244,1747342602710,,,,,,,
245,1747342602720,,,,,,,
246,1747342602730,,,,,,,
247,1747342602740,,,,,,,
248,1747342602750,,,,,,,
249,1747342602760,,,,,,,
250,1747342602770,,,,,,,
251,1747342602780,,,,,,,
252,1747342602790,,,,,,,
253,1747342602800,,,,,,,
254,1747342602810,,,,,,,
255,1747342602820,,,,,,,
256,1747342602830,,,,,,,
257,1747342602840,,,,,,,
258,1747342602850,,,,,,,
259,1747342602860,,,,,,,
260,1747342602870,,,,,,,
261,1747342602880,,,,,,,
262,1747342602890,,,,,,,
263,1747342602900,,,,,,,
264,1747342602910,,,,,,,
265,1747342602920,,,,,,,
266,1747342602930,,,,,,,
267,1747342602940,,,,,,,
268,1747342602950,,,,,,,
269,1747342602960,,,,,,,
270,1747342602970,,,,,,,
271,1747342602980,,,,,,,
272,1747342602990,,,,,,,
273,1747342603000,,,,,,,
274,1747342603010,,,,,,,
275,1747342603020,,,,,,,
276,1747342603030,487.5,-0.67,-0.51,2.53,-162.35,42.3,-85.88
277,1747342603040,489.5,-0.67,-0.51,2.53,-162.35,42.3,-85.88
278,1747342603050,491.5,-0.37,-0.19,1.76,-219.73,77.58,-119.57
279,1747342603060,493.5,-0.37,-0.19,1.76,-219.73,77.58,-119.57
280,1747342603070,,,,,,,
281,1747342603080,495.5,-0.43,0.04500000000000001,1.585,-245.45499999999998,103.48499999999999,-168.61
282,1747342603090,497.5,-0.49,0.28,1.41,-271.18,129.39,-217.65
283,1747342603100,499.5,-0.49,0.28,1.41,-271.18,129.39,-217.65
284,1747342603110,501.5,-0.49,0.28,1.41,-271.18,129.39,-217.65
285,1747342603120,504.0,-0.49,0.68,1.2233333333333334,-282.5733333333333,95.41666666666667,-255.10666666666665
286,1747342603130,506.5,-0.49,0.88,1.13,-305.36,27.47,-330.02
287,1747342603140,508.5,-0.49,0.88,1.13,-305.36,27.47,-330.02
288,1747342603150,510.5,-0.49,0.88,1.13,-305.36,27.47,-330.02
289,1747342603160,512.5,-0.46499999999999997,0.99,1.01,-303.83500000000004,-16.355,-329.65
290,1747342603170,515.0,-0.44,1.1,0.89,-302.31,-60.18,-329.28
291,1747342603180,517.5,-0.44,1.1,0.89,-302.31,-60.18,-329.28
292,1747342603190,519.5,-0.44,1.1,0.89,-302.31,-60.18,-329.28
293,1747342603200,521.5,-0.26,0.74,0.53,-238.59,-131.1,-253.72
294,1747342603210,524.0,-0.26,0.7399999999999999,0.53,-238.59,-131.1,-253.72
295,1747342603220,526.5,-0.26,0.74,0.53,-238.59,-131.1,-253.72
296,1747342603230,528.5,-0.26,0.74,0.53,-238.59,-131.1,-253.72
297,1747342603240,530.5,0.16,0.45,0.25,-117.49,-122.01,-178.89
298,1747342603250,532.5,0.16,0.45,0.25,-117.49,-122.01,-178.89
299,1747342603260,535.0,0.16,0.45,0.25,-117.49,-122.01,-178.89
300,1747342603270,537.5,0.16,0.45,0.25,-117.49,-122.01,-178.89
301,1747342603280,540.0,0.07,0.89,0.38000000000000006,-78.49,-44.68,-34.85
302,1747342603290,543.0,0.07,0.89,0.38000000000000006,-78.49,-44.68,-34.85
303,1747342603300,545.5,0.07,0.89,0.38,-78.49,-44.68,-34.85
304,1747342603310,548.0,0.030000000000000002,0.9166666666666666,0.24333333333333332,-32.61333333333333,4.819999999999998,2.1366666666666654
305,1747342603320,550.5,-0.05,0.97,-0.03,59.14,103.82,76.11
306,1747342603330,552.5,-0.05,0.97,-0.03,59.14,103.82,76.11
307,1747342603340,555.0,-0.05000000000000001,0.9700000000000001,-0.03,59.14000000000001,103.82,76.11
308,1747342603350,558.0,0.09666666666666668,0.7566666666666667,0.31,110.49333333333334,127.56333333333333,85.95666666666666
309,1747342603360,560.5,0.17,0.65,0.48,213.2,175.05,105.65
310,1747342603370,563.0,0.17,0.65,0.48,213.19999999999996,175.05000000000004,105.65000000000002
311,1747342603380,565.5,0.17,0.65,0.48,213.2,175.05,105.65
312,1747342603390,567.5,0.015,0.8,0.6499999999999999,192.445,134.86,165.345
313,1747342603400,569.5,-0.14,0.95,0.82,171.69,94.67,225.04
314,1747342603410,571.5,-0.14,0.95,0.82,171.69,94.67,225.04
315,1747342603420,574.0,-0.14,0.9499999999999998,0.82,171.68999999999997,94.67,225.04
316,1747342603430,576.5,-0.12,0.49,1.08,202.60500000000002,84.84,192.995
317,1747342603440,579.0,-0.12,0.49,1.08,233.52,75.01,160.95
318,1747342603450,581.5,-0.12,0.49,1.08,233.52,75.01,160.95
319,1747342603460,584.0,-0.12,0.49,1.08,233.52,75.01,160.95
320,1747342603470,586.5,-0.25,0.73,0.9,154.72,67.38,166.63
321,1747342603480,589.0,-0.25,0.73,0.9,154.72,67.38,166.63
322,1747342603490,591.5,-0.25,0.73,0.9,154.72,67.38,166.63
323,1747342603500,594.0,-0.2833333333333333,0.6033333333333334,0.96,154.72,67.38,166.63
324,1747342603510,596.5,-0.35,0.35,1.08,239.2,-29.24,173.71
325,1747342603520,598.5,-0.35,0.35,1.08,239.2,-29.24,173.71
326,1747342603530,601.0,-0.3499999999999999,0.3499999999999999,1.08,239.19999999999996,-29.24,173.71
327,1747342603540,603.5,-0.35,0.35,1.08,239.2,-29.24,173.71
328,1747342603550,606.0,-0.7399999999999999,-0.13,2.56,204.04,-96.62,138.0
329,1747342603560,609.0,-0.7399999999999999,-0.13,2.56,204.04,-96.62,138.0
330,1747342603570,611.5,-0.74,-0.13,2.56,204.04,-96.62,138.0
331,1747342603580,614.0,-0.7533333333333333,-0.44333333333333336,2.796666666666667,210.47,-78.10666666666667,115.29666666666667
332,1747342603590,616.5,-0.78,-1.07,3.27,223.33,-41.08,69.89
333,1747342603600,619.0,-0.7799999999999999,-1.07,3.27,223.33,-41.08,69.89
334,1747342603610,621.5,-0.78,-1.07,3.27,223.33,-41.08,69.89
335,1747342603620,623.5,-0.8200000000000001,-1.21,3.115,108.89,41.84,105.595
336,1747342603630,626.0,-0.86,-1.3500000000000003,2.9599999999999995,-5.55,124.76,141.3
337,1747342603640,629.0,-0.86,-1.3500000000000003,2.9599999999999995,-5.55,124.76,141.3
338,1747342603650,631.5,-0.86,-1.35,2.96,-5.55,124.76,141.3
339,1747342603660,634.0,-1.0733333333333333,-1.2966666666666666,2.513333333333333,-25.083333333333332,115.52,13.24666666666667
340,1747342603670,636.5,-1.18,-1.27,2.29,-34.85,110.9,-50.78
341,1747342603680,639.0,-1.18,-1.27,2.29,-34.85,110.90000000000002,-50.78
342,1747342603690,642.0,-1.18,-1.27,2.29,-34.85,110.90000000000002,-50.78
343,1747342603700,644.5,-0.87,-0.79,2.04,-152.28,26.43,-166.2
344,1747342603710,647.0,-0.87,-0.79,2.04,-152.28,26.429999999999996,-166.2
345,1747342603720,649.5,-0.87,-0.79,2.04,-152.28,26.43,-166.2
346,1747342603730,652.0,-0.85,-0.5833333333333334,1.9266666666666667,-152.28,26.429999999999996,-166.2
347,1747342603740,654.5,-0.81,-0.17,1.7,-255.55,-26.92,-239.2
348,1747342603750,657.0,-0.81,-0.17,1.7,-255.55000000000004,-26.92,-239.19999999999996
349,1747342603760,659.5,-0.81,-0.17,1.7,-255.55,-26.92,-239.2
350,1747342603770,662.0,-0.7433333333333333,0.08999999999999998,1.57,-255.55000000000004,-26.92,-239.19999999999996
351,1747342603780,665.0,-0.61,0.61,1.31,-292.36,-91.31,-315.92
352,1747342603790,667.5,-0.61,0.61,1.31,-292.36,-91.31,-315.92
353,1747342603800,670.0,-0.61,0.61,1.31,-292.36,-91.31,-315.92
354,1747342603810,672.5,-0.6499999999999999,0.8899999999999999,1.12,-300.54,-107.025,-323.76
355,1747342603820,675.0,-0.69,1.17,0.93,-308.72,-122.74,-331.6
356,1747342603830,677.5,-0.69,1.17,0.93,-308.72,-122.74,-331.6
357,1747342603840,679.5,-0.69,1.17,0.93,-308.72,-122.74,-331.6
358,1747342603850,682.0,-0.49666666666666665,1.0233333333333332,0.6433333333333334,-258.09999999999997,-214.78,-286.71999999999997
359,1747342603860,684.5,-0.4,0.95,0.5,-232.79,-260.8,-264.28
360,1747342603870,687.0,-0.4000000000000001,0.9499999999999998,0.5,-232.79,-260.8,-264.28
361,1747342603880,689.5,-0.4,0.95,0.5,-232.79,-260.8,-264.28
362,1747342603890,692.0,-0.12666666666666668,0.5766666666666667,0.22,-148.84333333333333,-231.06000000000003,-196.9
363,1747342603900,695.0,0.01,0.38999999999999996,0.08,-106.87,-216.18999999999997,-163.21
364,1747342603910,697.5,0.01,0.39,0.08,-106.87,-216.19,-163.21
365,1747342603920,699.5,0.01,0.39,0.08,-106.87,-216.19,-163.21
366,1747342603930,702.0,-0.18000000000000002,0.87,0.33,-87.05666666666667,-71.65666666666667,-63.27666666666667
367,1747342603940,704.0,-0.18,0.87,0.33,-77.15,0.61,-13.31
368,1747342603950,705.5,-0.18,0.87,0.33,-77.15,0.61,-13.31
369,1747342603960,708.0,-0.20666666666666667,0.9266666666666667,0.12000000000000001,-40.95666666666667,32.18666666666667,10.516666666666667
370,1747342603970,710.5,-0.26,1.04,-0.3,31.43,95.34,58.17
371,1747342603980,713.0,-0.26,1.04,-0.3,31.429999999999996,95.33999999999999,58.169999999999995
372,1747342603990,715.5,-0.26,1.04,-0.3,31.43,95.34,58.17
373,1747342604000,717.5,-0.0050000000000000044,0.915,-0.07999999999999999,31.43,95.34,58.17
